BOT2cds1	WP_019090046.1	92.366	131	10	0	1	131	1	131	2.49e-81	253	396	131	100	100	MULTISPECIES: elongation factor Tu [Acetobacter]	"Acetobacter ascendens" (Henneberg 1898) Kim et al. 2018;a-proteobacteria	434;481146	Acetobacter;Acetobacter ascendens	Bacteria
BOT2cds1	WP_003622701.1	91.603	131	11	0	1	131	1	131	6.84e-81	252	396	131	100	100	elongation factor Tu [Acetobacter pasteurianus]	a-proteobacteria	438;481145;634452;634453;634454;634455;634456;634457;634458;634459;940265;1006554;1266844	Acetobacter pasteurianus;Acetobacter pasteurianus subsp. pasteurianus;Acetobacter pasteurianus IFO 3283-01;Acetobacter pasteurianus IFO 3283-03;Acetobacter pasteurianus IFO 3283-07;Acetobacter pasteurianus IFO 3283-22;Acetobacter pasteurianus IFO 3283-26;Acetobacter pasteurianus IFO 3283-32;Acetobacter pasteurianus IFO 3283-01-42C;Acetobacter pasteurianus IFO 3283-12;Acetobacter pasteurianus subsp. pasteurianus LMG 1262 = NBRC 106471;Acetobacter pasteurianus NBRC 101655;Acetobacter pasteurianus 386B	Bacteria
BOT2cds1	WP_006116052.1	91.603	131	11	0	1	131	1	131	1.20e-80	251	396	131	100	100	MULTISPECIES: elongation factor Tu [Acetobacter]	a-proteobacteria	434;438;65959;945681;1633874	Acetobacter;Acetobacter pasteurianus;Acetobacter pomorum;Acetobacter pomorum DM001;Acetobacter oryzifermentans	Bacteria
BOT2cds1	WP_050819561.1	91.603	131	11	0	1	131	1	131	1.23e-80	251	396	131	100	100	elongation factor Tu [Acetobacter pasteurianus]	a-proteobacteria	438	Acetobacter pasteurianus	Bacteria
BOT2cds1	WP_042786750.1	91.603	131	11	0	1	131	1	131	1.23e-80	251	396	131	100	100	MULTISPECIES: elongation factor Tu [Acetobacter]	a-proteobacteria	434;65959;481145;1457393	Acetobacter;Acetobacter pomorum;Acetobacter pasteurianus subsp. pasteurianus;Acetobacter aceti 1023	Bacteria
BOT2cds1	PDH51823.1	90.076	131	13	0	1	131	1	131	2.31e-80	250	396	131	100	100	elongation factor Tu [alpha proteobacterium MED-G09]	a-proteobacteria	2007301	alpha proteobacterium MED-G09	Bacteria
BOT2cds1	OUX96675.1	87.023	131	17	0	1	131	1	131	3.28e-80	242	173	131	100	100	elongation factor Tu, partial [Hyphomonadaceae bacterium TMED5]	a-proteobacteria	1986776	Hyphomonadaceae bacterium TMED5	Bacteria
BOT2cds1	WP_062141829.1	90.840	131	12	0	1	131	1	131	5.00e-80	249	396	131	100	100	elongation factor Tu [Acetobacter cerevisiae]	a-proteobacteria	178900	Acetobacter cerevisiae	Bacteria
BOT2cds1	WP_025860196.1	90.840	131	12	0	1	131	1	131	5.63e-80	249	396	131	100	100	elongation factor Tu [Acetobacter papayae]	a-proteobacteria	1076592	Acetobacter papayae	Bacteria
BOT2cds1	SHH06002.1	88.550	131	15	0	1	131	1	131	6.20e-80	242	175	131	100	100	translation elongation factor TU, partial [Kaistia soli DSM 19436]	a-proteobacteria	1122133	Kaistia soli DSM 19436	Bacteria
BOT2cds2	CAX84028.1	77.778	693	152	1	1	691	1	693	0.0	1129	693	691	100	100	Elongation factor G (EF-G) [uncultured bacterium]	bacteria	77133	uncultured bacterium	Bacteria
BOT2cds2	BBA71284.1	73.266	692	184	1	1	691	1	692	0.0	1061	692	691	100	100	Elongation factor G [Geobacter sulfurreducens]	d-proteobacteria	35554	Geobacter sulfurreducens	Bacteria
BOT2cds2	WP_010943489.1	73.266	692	184	1	1	691	1	692	0.0	1061	692	691	100	100	elongation factor G [Geobacter sulfurreducens]	d-proteobacteria	35554;243231;663917	Geobacter sulfurreducens;Geobacter sulfurreducens PCA;Geobacter sulfurreducens KN400	Bacteria
BOT2cds2	WP_088535038.1	72.793	691	188	0	1	691	1	691	0.0	1052	691	691	100	100	elongation factor G [Geobacter sp. DSM 9736]	d-proteobacteria	1277350	Geobacter sp. DSM 9736	Bacteria
BOT2cds2	WP_013504975.1	71.346	691	198	0	1	691	1	691	0.0	1051	691	691	100	100	elongation factor G [Desulfurispirillum indicum]	bacteria	653733;936456	Desulfurispirillum indicum S5;Desulfurispirillum indicum	Bacteria
BOT2cds2	WP_011365698.1	72.832	692	187	1	1	691	1	692	0.0	1051	692	691	100	100	elongation factor G [Geobacter metallireducens]	d-proteobacteria	28232;269799	Geobacter metallireducens;Geobacter metallireducens GS-15	Bacteria
BOT2cds2	WP_039646504.1	72.688	692	188	1	1	691	1	692	0.0	1050	692	691	100	100	MULTISPECIES: elongation factor G [Geobacter]	d-proteobacteria	28231;1340425;1510391	Geobacter;Geobacter anodireducens;Geobacter soli	Bacteria
BOT2cds2	WP_040201097.1	72.110	692	192	1	1	691	1	692	0.0	1047	692	691	100	100	elongation factor G [Geoalkalibacter subterraneus]	d-proteobacteria	483547	Geoalkalibacter subterraneus	Bacteria
BOT2cds2	OIO54722.1	71.429	693	196	2	1	691	1	693	0.0	1046	693	691	100	100	translation elongation factor G [Proteobacteria bacterium CG1_02_64_396]	a-proteobacteria;proteobacteria	1805333;1973896	Proteobacteria bacterium CG1_02_64_396;Alphaproteobacteria bacterium CG_4_10_14_0_2_um_filter_63_37	Bacteria
BOT2cds2	WP_039740482.1	72.110	692	192	1	1	691	1	692	0.0	1046	692	691	100	100	elongation factor G [Geobacter pickeringii]	d-proteobacteria	345632	Geobacter pickeringii	Bacteria
BOT2cds3	CAX84027.1	75.641	156	38	0	1	156	1	156	1.38e-84	254	156	156	100	100	30S ribosomal protein S7 [uncultured bacterium]	bacteria	77133	uncultured bacterium	Bacteria
BOT2cds3	KPK01939.1	67.308	156	51	0	1	156	1	156	3.51e-78	238	156	156	100	100	30S ribosomal protein S7 [Nitrospira bacterium SG8_35_4]	bacteria	1704025	Nitrospira bacterium SG8_35_4	Bacteria
BOT2cds3	WP_046021916.1	71.154	156	45	0	1	156	1	156	4.56e-78	238	156	156	100	100	30S ribosomal protein S7 [Magnetospira sp. QH-2]	a-proteobacteria	1288970	Magnetospira sp. QH-2	Bacteria
BOT2cds3	WP_084059086.1	69.872	156	47	0	1	156	1	156	1.90e-77	236	156	156	100	100	30S ribosomal protein S7 [Desulfacinum hydrothermale]	d-proteobacteria	109258;1121390	Desulfacinum hydrothermale;Desulfacinum hydrothermale DSM 13146	Bacteria
BOT2cds3	OGP55440.1	68.590	156	49	0	1	156	1	156	4.08e-77	235	156	156	100	100	30S ribosomal protein S7 [Deltaproteobacteria bacterium RBG_13_52_11b]	d-proteobacteria	1797830	Deltaproteobacteria bacterium RBG_13_52_11b	Bacteria
BOT2cds3	WP_073042178.1	69.231	156	48	0	1	156	1	156	1.14e-76	234	156	156	100	100	30S ribosomal protein S7 [Desulfacinum infernum]	d-proteobacteria	35837;1121391	Desulfacinum infernum;Desulfacinum infernum DSM 9756	Bacteria
BOT2cds3	WP_022699359.1	68.590	156	49	0	1	156	1	156	1.43e-76	234	156	156	100	100	30S ribosomal protein S7 [Euryhalocaulis caribicus]	a-proteobacteria	1161401	Euryhalocaulis caribicus	Bacteria
BOT2cds3	WP_049677284.1	68.590	156	49	0	1	156	1	156	3.54e-76	233	156	156	100	100	30S ribosomal protein S7 [Desulfocarbo indianensis]	d-proteobacteria	1348163	Desulfocarbo indianensis	Bacteria
BOT2cds3	PPR15506.1	67.308	156	51	0	1	156	1	156	4.76e-76	232	156	156	100	100	30S ribosomal protein S7 [Alphaproteobacteria bacterium MarineAlpha9_Bin3]	a-proteobacteria	2013098	Alphaproteobacteria bacterium MarineAlpha9_Bin3	Bacteria
BOT2cds3	PPR70428.1	69.231	156	48	0	1	156	1	156	6.91e-76	232	156	156	100	100	30S ribosomal protein S7 [Alphaproteobacteria bacterium MarineAlpha3_Bin1]	a-proteobacteria	2013067	Alphaproteobacteria bacterium MarineAlpha3_Bin1	Bacteria
BOT2cds4	WP_097281809.1	84.553	123	19	0	1	123	1	123	1.90e-72	221	123	123	100	100	30S ribosomal protein S12 [Caenispirillum bisanense]	a-proteobacteria	414052	Caenispirillum bisanense	Bacteria
BOT2cds4	WP_009542925.1	84.553	123	19	0	1	123	1	123	3.11e-72	220	123	123	100	100	30S ribosomal protein S12 [Caenispirillum salinarum]	a-proteobacteria	859058;1238182	Caenispirillum salinarum;Caenispirillum salinarum AK4	Bacteria
